"","EVALID","PLOTID","STATECD","CONDID","SUBP","STATUSCD","STANDING_DEAD_CD","SPCD","scientific","NBR_STEMS","DIA","TPA_UNADJ","OWNGRPCD","FIA_LANDUSE","ITREE_LANDUSE","LEAF_AREA_ITREE","CROWN_DIEBACK_CD","IS_MAINTAINED_AREA","IS_STREET_TREE","IS_PLANTED","PLT_CN","MTRE_CN","CND_CN"
"35174","MilwaukeeWI2023Curr",1533602,55,1,13,"No Status",NA,5147,"Acer ginnala",1,NA,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",NA,NA,NA,NA,NA,982303924290487,1287835801290487,1287835779290487
"35175","MilwaukeeWI2023Curr",1533648,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,8.7,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",0,NA,0,0,2,982303956290487,1287836194290487,1287836159290487
"35176","MilwaukeeWI2023Curr",1533648,55,1,1,"Live",NA,901,"Robinia pseudoacacia",1,11.3,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",2065.9371936591,0,0,0,2,982303956290487,1287836203290487,1287836159290487
"35181","MilwaukeeWI2023Curr",1534013,55,1,14,"Dead","No",341,"Ailanthus altissima",2,NA,74.9652824512,"Private","Multi-family","Multi-family",NA,NA,NA,NA,NA,924275,1287176071290487,1287176040290487
"35183","MilwaukeeWI2023Curr",1533648,55,1,12,"Live",NA,6918,"Rhamnus cathartica",1,1.9,74.9652824512,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",117.3320988527,0,0,0,2,982303956290487,1287836224290487,1287836159290487
"35187","MilwaukeeWI2023Curr",1535260,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,8.1,6.0180462857,"Private","Residential","Residential",0,NA,0,0,2,1212687936290487,1640300555290487,1640300527290487
"35188","MilwaukeeWI2023Curr",1535260,55,1,1,"Live",NA,602,"Juglans nigra",1,17.7,6.0180462857,"Private","Residential","Residential",6114.1118071056,0,0,0,2,1212687936290487,1640300567290487,1640300527290487
"36895","MilwaukeeWI2023Curr",1535660,55,1,14,"Live",NA,972,"Ulmus americana",1,2.5,74.9652824512,"Private","Residential","Residential",154.3677490317,0,1,0,2,924277,1287172695290487,1287172658290487
"36902","MilwaukeeWI2023Curr",1533572,55,1,13,"Live",NA,544,"Fraxinus pennsylvanica",1,3.9,74.9652824512,"StateLocal","Forest land","Agriculture",109.5881621204,20,0,0,2,925197,494906011126144,494905944126144
"36903","MilwaukeeWI2023Curr",1533759,55,1,1,"Live",NA,314,"Acer nigrum",1,11,6.0180462857,"StateLocal","Rights-of-Way","Institutional/Commercial",1221.9794831256,5,1,1,1,925229,707810766126144,707810744126144
"36904","MilwaukeeWI2023Curr",1533889,55,2,1,"Live",NA,313,"Acer negundo",1,7.3,6.0180462857,"Private","Rights-of-Way","Transportation/Utility",756.2787841173,0,0,0,2,925234,707810154126144,707810118126144
"36905","MilwaukeeWI2023Curr",1535652,55,1,1,"Live",NA,320,"Acer platanoides",1,22.5,6.0180462857,"StateLocal","Rights-of-Way","Multi-family",7060.90861397,0,1,1,1,924032,942151733290487,942151700290487
"36906","MilwaukeeWI2023Curr",1535507,55,1,1,"Live",NA,500,"Crataegus spp.",1,5.5,6.0180462857,"StateLocal","Rights-of-Way","Institutional/Commercial",325.4944376094,5,1,0,1,924038,942163417290487,942163402290487
"36910","MilwaukeeWI2023Curr",1534447,55,1,1,"Live",NA,316,"Acer rubrum",1,7.7,6.0180462857,"Private","Residential","Residential",1355.7745794971,0,1,0,1,925261,786785939290487,786785921290487
"36914","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,833,"Quercus rubra",1,10.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",4680.2510669188,0,0,0,2,925268,786787225290487,786787167290487
"36915","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,833,"Quercus rubra",1,6.8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2741.7796557572,0,0,0,2,925268,786787227290487,786787167290487
"36920","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,318,"Acer saccharum",1,8.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",4550.4104266125,0,0,0,2,925268,786787235290487,786787167290487
"36921","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,318,"Acer saccharum",1,8.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",2506.1314442455,0,0,0,2,925268,786787197290487,786787167290487
"36922","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,318,"Acer saccharum",1,5,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",1327.1649195764,0,0,0,2,925268,786787245290487,786787167290487
"36923","MilwaukeeWI2023Curr",1533518,55,1,13,"Live",NA,318,"Acer saccharum",1,3.3,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",1128.5775076897,0,0,0,2,925268,786787260290487,786787167290487
"36924","MilwaukeeWI2023Curr",1533518,55,1,14,"Live",NA,318,"Acer saccharum",1,4.3,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",1398.4745156886,0,0,0,2,925268,786787261290487,786787167290487
"36925","MilwaukeeWI2023Curr",1533564,55,1,1,"Live",NA,68,"Juniperus virginiana",1,14,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",2390.8122882739,0,0,0,3,925269,786784415290487,786784400290487
"36928","MilwaukeeWI2023Curr",1533965,55,1,1,"Live",NA,660,"Malus spp.",1,13.3,6.0180462857,"Private","Residential","Residential",1665.7178769392,0,1,0,1,925296,942241731290487,942241691290487
"36932","MilwaukeeWI2023Curr",1533392,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,9.3,6.0180462857,"StateLocal","Forest land","Agriculture",2199.4669005449,0,0,0,2,925299,942239939290487,942239913290487
"36933","MilwaukeeWI2023Curr",1533394,55,2,1,"Live",NA,974,"Ulmus pumila",1,6.6,6.0180462857,"StateLocal","Forest land","Agriculture",120.7068679776,65,0,0,2,925302,942241356290487,942241333290487
"36934","MilwaukeeWI2023Curr",1533516,55,1,1,"Live",NA,68,"Juniperus virginiana",1,16.4,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",2199.1298078082,0,1,0,1,982303959290487,1287836461290487,1287836445290487
"36935","MilwaukeeWI2023Curr",1535664,55,2,1,"Live",NA,91,"Picea abies",1,16,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",8261.5967172872,0,1,0,1,924239,942157498290487,942157468290487
"36937","MilwaukeeWI2023Curr",1533522,55,1,1,"Live",NA,742,"Populus deltoides",1,5.1,6.0180462857,"Private","Forest land","Agriculture",723.5994981757,0,0,0,2,925309,942239759290487,942239735290487
"36938","MilwaukeeWI2023Curr",1533975,55,1,12,"Live",NA,6918,"Rhamnus cathartica",1,1.4,74.9652824512,"Private","Rights-of-Way","Transportation/Utility",65.0178676015,0,0,0,2,982303969290487,1287835917290487,1287835879290487
"36939","MilwaukeeWI2023Curr",1534001,55,2,1,"Live",NA,972,"Ulmus americana",1,10.2,6.0180462857,"Private","Multi-family","Multi-family",2805.9880346219,0,1,0,2,982303975290487,1287836004290487,1287835970290487
"36943","MilwaukeeWI2023Curr",1533610,55,1,1,"Live",NA,129,"Pinus strobus",1,15.8,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",4992.7979122104,0,1,0,3,925318,942240460290487,942240436290487
"36948","MilwaukeeWI2023Curr",1535246,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,5.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925324,942241561290487,942241530290487
"36949","MilwaukeeWI2023Curr",1535246,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,6.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925324,942241566290487,942241530290487
"36959","MilwaukeeWI2023Curr",1535268,55,1,1,"Live",NA,313,"Acer negundo",1,7.3,6.0180462857,"StateLocal","Forest land","Unused/Other",1758.1923092075,0,0,0,2,925327,942240833290487,942240790290487
"36979","MilwaukeeWI2023Curr",1534075,55,1,1,"Live",NA,802,"Quercus alba",1,10.9,6.0180462857,"StateLocal","Rights-of-Way","Institutional/Commercial",2626.123419535,0,1,1,1,1212691378290487,1542785107290487,1542785085290487
"38887","MilwaukeeWI2023Curr",1534075,55,1,1,"Dead","No",320,"Acer platanoides",1,NA,6.0180462857,"StateLocal","Rights-of-Way","Institutional/Commercial",NA,NA,NA,NA,NA,1212691378290487,1542785105290487,1542785085290487
"38911","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,9.1,6.0180462857,"StateLocal","Forest land","Agriculture",509.8069954008,15,0,0,2,925197,494905977126144,494905944126144
"38917","MilwaukeeWI2023Curr",1534025,55,1,1,"Live",NA,313,"Acer negundo",1,20.6,6.0180462857,"OtherFederal","Commercial/Industrial","Institutional/Commercial",6429.6167682995,5,0,0,2,925259,786787120290487,786787099290487
"38918","MilwaukeeWI2023Curr",1534025,55,1,1,"Live",NA,313,"Acer negundo",1,11,6.0180462857,"OtherFederal","Commercial/Industrial","Institutional/Commercial",4.3101859616,99,0,0,2,925259,786787122290487,786787099290487
"38922","MilwaukeeWI2023Curr",1533851,55,1,1,"Live",NA,7092,"Syringa reticulata",1,5.1,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",220.9078066552,10,1,0,1,925292,942242084290487,942242067290487
"38923","MilwaukeeWI2023Curr",1533392,55,1,13,"Live",NA,500,"Crataegus spp.",1,3.9,74.9652824512,"StateLocal","Forest land","Agriculture",175.0737097408,5,0,0,2,925299,942239945290487,942239913290487
"38933","MilwaukeeWI2023Curr",1535258,55,2,1,"Dead","Yes",541,"Fraxinus americana",1,9.7,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925325,942241924290487,942241891290487
"38960","MilwaukeeWI2023Curr",1533458,55,1,14,"Dead","No",6918,"Rhamnus cathartica",1,NA,74.9652824512,"Private","Residential","Residential",NA,NA,NA,NA,NA,982303931290487,1287836081290487,1287836049290487
"38961","MilwaukeeWI2023Curr",1533744,55,2,1,"Dead","No",765,"Prunus nigra",1,NA,6.0180462857,"Private","Multi-family","Multi-family",NA,NA,NA,NA,NA,982303950290487,1287835741290487,1287835712290487
"38962","MilwaukeeWI2023Curr",1533648,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",2,24.7,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",0,NA,0,0,2,982303956290487,1287836190290487,1287836159290487
"38971","MilwaukeeWI2023Curr",1535660,55,1,1,"Live",NA,681,"Morus alba",1,12.7,6.0180462857,"Private","Residential","Residential",3123.37824026,5,1,0,3,924277,1287172694290487,1287172658290487
"40600","MilwaukeeWI2023Curr",1533510,55,1,1,"Live",NA,320,"Acer platanoides",1,13.2,6.0180462857,"StateLocal","Rights-of-Way","Multi-family",3602.0896431376,0,1,1,1,923805,707811237126144,707811215126144
"40601","MilwaukeeWI2023Curr",1535668,55,1,13,"Live",NA,96,"Picea pungens",1,4.8,74.9652824512,"Private","Residential","Residential",327.685458323,0,1,0,1,923814,786785248290487,786785219290487
"40694","MilwaukeeWI2023Curr",1534013,55,1,14,"Live",NA,341,"Ailanthus altissima",1,4,74.9652824512,"Private","Multi-family","Multi-family",221.0865707839,0,0,0,2,924275,1287176073290487,1287176040290487
"40703","MilwaukeeWI2023Curr",1534011,55,1,1,"Live",NA,320,"Acer platanoides",1,11.1,6.0180462857,"StateLocal","Rights-of-Way","Residential",1525.3115384599,5,1,1,1,925191,494905815126144,494905801126144
"40704","MilwaukeeWI2023Curr",1533420,55,1,1,"Live",NA,94,"Picea glauca",1,14.8,6.0180462857,"Private","Residential","Residential",3849.6542436071,10,1,0,1,925194,494905888126144,494905874126144
"40712","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,6918,"Rhamnus cathartica",1,5.2,6.0180462857,"StateLocal","Forest land","Agriculture",399.7755518011,10,0,0,2,925197,494905974126144,494905944126144
"40713","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,5.1,6.0180462857,"StateLocal","Forest land","Agriculture",186.942395674,5,0,0,2,925197,494905998126144,494905944126144
"40714","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,972,"Ulmus americana",1,6.4,6.0180462857,"StateLocal","Forest land","Agriculture",990.0814226854,0,0,0,2,925197,494906001126144,494905944126144
"40724","MilwaukeeWI2023Curr",1658723,55,1,14,"Live",NA,6918,"Rhamnus cathartica",1,1,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",24.1973819899,0,0,0,2,925201,494906187126144,494906171126144
"40730","MilwaukeeWI2023Curr",1534025,55,1,1,"Live",NA,313,"Acer negundo",1,16.9,6.0180462857,"OtherFederal","Commercial/Industrial","Institutional/Commercial",5415.8080225362,0,0,0,2,925259,786787125290487,786787099290487
"40740","MilwaukeeWI2023Curr",1533769,55,1,1,"Dead","Yes",929,"Salix x sepulcralis",1,34.5,6.0180462857,"Private","Residential","Residential",0,NA,1,0,3,925284,942240950290487,942240931290487
"40747","MilwaukeeWI2023Curr",1533991,55,1,1,"Live",NA,96,"Picea pungens",1,23.4,6.0180462857,"Private","Residential","Residential",13604.6129857537,0,1,0,1,925294,942241110290487,942241090290487
"40748","MilwaukeeWI2023Curr",1534445,55,1,1,"Live",NA,681,"Morus alba",1,5,6.0180462857,"Private","Residential","Unused/Other",446.5440983632,0,0,0,3,925298,942240303290487,942240278290487
"40749","MilwaukeeWI2023Curr",1533594,55,2,14,"Live",NA,6918,"Rhamnus cathartica",1,1,74.9652824512,"Private","Commercial/Industrial","Transportation/Utility",0.2172982811,99,0,0,2,982303941290487,1287836574290487,1287836540290487
"40755","MilwaukeeWI2023Curr",1533392,55,1,1,"Live",NA,972,"Ulmus americana",1,5.5,6.0180462857,"StateLocal","Forest land","Agriculture",606.8942880233,5,0,0,2,925299,942239942290487,942239913290487
"40756","MilwaukeeWI2023Curr",1533456,55,2,1,"Live",NA,136,"Pinus nigra",1,5.3,6.0180462857,"StateLocal","Commercial/Industrial","Unused/Other",126.1560737194,0,0,0,2,925304,942240661290487,942240631290487
"40757","MilwaukeeWI2023Curr",1533648,55,1,11,"Live",NA,6918,"Rhamnus cathartica",1,3.9,74.9652824512,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",336.5309225511,0,0,0,2,982303956290487,1287836220290487,1287836159290487
"40760","MilwaukeeWI2023Curr",1533522,55,1,1,"Live",NA,742,"Populus deltoides",1,5.9,6.0180462857,"Private","Forest land","Agriculture",1140.3552824536,0,0,0,2,925309,942239758290487,942239735290487
"40761","MilwaukeeWI2023Curr",1533562,55,1,1,"Live",NA,5154,"Acer x freemanii",1,6,6.0180462857,"Private","Residential","Residential",956.4089858523,0,1,0,1,925315,942241028290487,942241010290487
"40762","MilwaukeeWI2023Curr",1533570,55,1,1,"Live",NA,8813,"Tilia cordata",1,14.9,6.0180462857,"Private","Multi-family","Multi-family",5131.1946148371,5,1,1,1,925316,942240717290487,942240697290487
"40763","MilwaukeeWI2023Curr",1533975,55,1,12,"Live",NA,6918,"Rhamnus cathartica",1,2.1,74.9652824512,"Private","Rights-of-Way","Transportation/Utility",75.023621354,0,0,0,2,982303969290487,1287835910290487,1287835879290487
"40768","MilwaukeeWI2023Curr",1533610,55,1,1,"Live",NA,94,"Picea glauca",1,5.2,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",378.0626720073,0,0,0,3,925318,942240471290487,942240436290487
"40769","MilwaukeeWI2023Curr",1533610,55,1,1,"Live",NA,660,"Malus spp.",1,8.6,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",1117.9604372473,0,0,0,2,925318,942240475290487,942240436290487
"40770","MilwaukeeWI2023Curr",1535501,55,2,1,"Live",NA,972,"Ulmus americana",1,15.3,6.0180462857,"StateLocal","Rights-of-Way","Multi-family",6162.8808076679,0,1,1,1,1212687924290487,1542786206290487,1542786182290487
"40773","MilwaukeeWI2023Curr",1533610,55,1,1,"Live",NA,94,"Picea glauca",1,10.9,6.0180462857,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",3941.8970907733,0,0,0,3,925318,942240482290487,942240436290487
"40774","MilwaukeeWI2023Curr",1533534,55,1,1,"Dead","Yes",660,"Malus spp.",1,10.7,6.0180462857,"Private","Residential","Residential",0,NA,1,0,3,925319,942242197290487,942242172290487
"40775","MilwaukeeWI2023Curr",1535246,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,12.2,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925324,942241576290487,942241530290487
"40776","MilwaukeeWI2023Curr",1535672,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,7.1,6.0180462857,"Private","Multi-family","Multi-family",352.7615807836,20,1,0,2,1212688026290487,1640301020290487,1640300979290487
"40782","MilwaukeeWI2023Curr",1535258,55,2,13,"Live",NA,6918,"Rhamnus cathartica",2,1.6,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",25.8086507815,0,0,0,2,925325,942241938290487,942241891290487
"40785","MilwaukeeWI2023Curr",1535268,55,1,1,"Live",NA,313,"Acer negundo",1,5.2,6.0180462857,"StateLocal","Forest land","Unused/Other",213.4871266968,5,0,0,2,925327,942240831290487,942240790290487
"40786","MilwaukeeWI2023Curr",1535268,55,1,12,"Live",NA,823,"Quercus macrocarpa",1,3.9,74.9652824512,"StateLocal","Forest land","Unused/Other",386.3758751705,0,0,0,2,925327,942240854290487,942240790290487
"40788","MilwaukeeWI2023Curr",1533566,55,2,1,"Live",NA,125,"Pinus resinosa",1,17.6,6.0180462857,"Private","Commercial/Industrial","Institutional/Commercial",4050.5406611022,0,1,0,1,924269,942166530290487,942166506290487
"42699","MilwaukeeWI2023Curr",1533578,55,1,1,"Live",NA,314,"Acer nigrum",1,33.4,6.0180462857,"Private","Recreation/Cemetery","Cemetery/Park/Golf",20589.2466554378,0,1,0,1,1212691335290487,1542785499290487,1542785485290487
"42700","MilwaukeeWI2023Curr",1533372,55,1,1,"Dead","No",544,"Fraxinus pennsylvanica",1,NA,6.0180462857,"OtherFederal","Commercial/Industrial","Institutional/Commercial",NA,NA,NA,NA,NA,1212691339290487,1542786300290487,1542786279290487
"42701","MilwaukeeWI2023Curr",1533925,55,1,13,"Dead","No",544,"Fraxinus pennsylvanica",1,NA,74.9652824512,"Private","Residential","Residential",NA,NA,NA,NA,NA,1212691411290487,1542784718290487,1542784701290487
"42711","MilwaukeeWI2023Curr",1535668,55,1,1,"Live",NA,802,"Quercus alba",1,8.2,6.0180462857,"Private","Residential","Residential",1425.6500717307,0,1,0,1,923814,786785245290487,786785219290487
"42727","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,5,6.0180462857,"StateLocal","Forest land","Agriculture",214.3233413245,10,0,0,2,925197,494905978126144,494905944126144
"42728","MilwaukeeWI2023Curr",1533572,55,1,1,"Live",NA,544,"Fraxinus pennsylvanica",1,12,6.0180462857,"StateLocal","Forest land","Agriculture",670.3258888622,30,0,0,2,925197,494905995126144,494905944126144
"42729","MilwaukeeWI2023Curr",1533935,55,1,1,"Live",NA,571,"Gymnocladus dioicus",1,7.2,6.0180462857,"StateLocal","Rights-of-Way","Transportation/Utility",1423.5417958336,5,0,0,2,925256,786787083290487,786787063290487
"42734","MilwaukeeWI2023Curr",1533518,55,1,1,"Dead","Yes",541,"Fraxinus americana",1,7.3,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925268,786787210290487,786787167290487
"42735","MilwaukeeWI2023Curr",1533518,55,1,1,"Dead","Yes",541,"Fraxinus americana",1,8,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925268,786787220290487,786787167290487
"42736","MilwaukeeWI2023Curr",1533518,55,1,1,"Live",NA,833,"Quercus rubra",1,8.6,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",3863.8862190085,0,0,0,2,925268,786787226290487,786787167290487
"42737","MilwaukeeWI2023Curr",1533518,55,1,11,"Dead","Yes",541,"Fraxinus americana",1,3.8,74.9652824512,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925268,786787253290487,786787167290487
"42758","MilwaukeeWI2023Curr",1535246,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,9.9,6.0180462857,"StateLocal","Forest land","Cemetery/Park/Golf",0,NA,0,0,2,925324,942241587290487,942241530290487
"42759","MilwaukeeWI2023Curr",1535268,55,1,1,"Dead","Yes",544,"Fraxinus pennsylvanica",1,7.9,6.0180462857,"StateLocal","Forest land","Unused/Other",0,NA,0,0,2,925327,942240823290487,942240790290487
"42777","MilwaukeeWI2023Curr",1535664,55,1,1,"Live",NA,96,"Picea pungens",1,10.2,6.0180462857,"Private","Residential","Residential",977.0078283552,0,0,0,1,924239,942157490290487,942157467290487
"42778","MilwaukeeWI2023Curr",1535664,55,1,1,"Live",NA,96,"Picea pungens",1,16,6.0180462857,"Private","Residential","Residential",3981.1786862949,5,0,0,1,924239,942157495290487,942157467290487
"42791","MilwaukeeWI2023Curr",1533602,55,1,13,"Dead","No",5147,"Acer ginnala",1,NA,74.9652824512,"Private","Commercial/Industrial","Institutional/Commercial",NA,NA,NA,NA,NA,982303924290487,1287835806290487,1287835779290487
"42792","MilwaukeeWI2023Curr",1533744,55,2,1,"Dead","No",765,"Prunus nigra",1,NA,6.0180462857,"Private","Multi-family","Multi-family",NA,NA,NA,NA,NA,982303950290487,1287835742290487,1287835712290487
"42802","MilwaukeeWI2023Curr",1533648,55,1,13,"Dead","No",313,"Acer negundo",1,NA,74.9652824512,"StateLocal","Recreation/Cemetery","Cemetery/Park/Golf",NA,NA,NA,NA,NA,982303956290487,1287836226290487,1287836159290487
